Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR+AF , ./data/Jabali/k3/60_3_0.88_1_7.svrp , 740 , 726.5 , 1.82432 , 0.134 , 18.663 , 3 , 729 , 11 , 8.64 , 10.56 , 740 , 740 , 0 , 3377 , 733 , 1.05148 , 507 , 1.05236 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.88_1_7.svrp , 740 , 726.5 , 1.82432 , 0.136 , 23.45 , 3 , 729 , 11 , 8.64 , 10.56 , 740 , 740 , 0 , 3679 , 811 , 1.08437 , 545 , 2.59593 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.88_1_7.svrp , 740 , 726.5 , 1.82432 , 0.134 , 34.909 , 3 , 729 , 11 , 8.64 , 10.56 , 740 , 740 , 0 , 4769 , 775 , 1.2917 , 793 , 3.4558 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.067 , 1.728 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 742 , 216 , 0.161644 , 152 , 0.345922 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.066 , 1.419 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 673 , 245 , 0.163669 , 86 , 0.254668 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.066 , 2.065 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 849 , 263 , 0.202439 , 126 , 0.530088 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.067 , 1.468 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 608 , 243 , 0.155586 , 79 , 0.371286 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.065 , 1.673 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 787 , 314 , 0.220562 , 52 , 0.201438 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.065 , 1.2 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 494 , 243 , 0.145519 , 96 , 0.200434 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.067 , 1.842 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 771 , 309 , 0.219906 , 60 , 0.393543 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.88_1_8.svrp , 716.52 , 707.12 , 1.3119 , 0.066 , 1.249 , 3 , 708 , 8.52 , 8.52 , 8.52 , 716.52 , 716.52 , 0 , 495 , 242 , 0.143609 , 74 , 0.2694 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.154 , 213.9 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 20554 , 2199 , 6.98054 , 1657 , 6.01336 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.155 , 296.171 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 24776 , 2447 , 8.82254 , 2042 , 6.63835 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.156 , 281.993 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 20957 , 2547 , 7.88747 , 2414 , 16.1295 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.156 , 236.643 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 20882 , 2144 , 7.03743 , 1586 , 14.8255 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.154 , 237.438 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 21643 , 2339 , 7.58256 , 1950 , 6.48056 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.156 , 248.073 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 18872 , 2459 , 7.14233 , 1986 , 5.80461 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.156 , 288.215 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 20864 , 2568 , 7.52641 , 2357 , 15.3558 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.88_1_9.svrp , 720.96 , 694.5 , 3.67011 , 0.156 , 302.987 , 3 , 715 , 5.96 , 5.48 , 5.56 , 720.96 , 720.96 , 0 , 22018 , 2451 , 8.32887 , 2259 , 16.7845 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.207 , 44.803 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 6886 , 1386 , 2.29949 , 1449 , 2.32535 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.208 , 37.331 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 6068 , 1249 , 1.97482 , 1224 , 1.99809 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.208 , 47.604 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 7148 , 1399 , 2.52039 , 1228 , 5.00801 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.21 , 39.167 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 5584 , 1269 , 1.97801 , 1322 , 3.90381 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.208 , 106.38 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 11446 , 1772 , 4.06681 , 1400 , 3.14597 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.207 , 56.086 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 8815 , 1391 , 2.58256 , 1462 , 2.5533 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.207 , 103.908 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 13168 , 1589 , 4.57275 , 1573 , 8.9635 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_0.svrp , 712.24 , 691.667 , 2.88854 , 0.206 , 77.729 , 3 , 695 , 17.24 , 16.48 , 16.84 , 712.24 , 712.24 , 0 , 8449 , 1482 , 2.95513 , 1484 , 5.68927 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.64 , 696.5 , 3.48373 , 0.131 , 600.075 , 3 , 705 , 16.64 , 16.4 , 16.64 , 721.64 , 712 , 1.33585 , 30819 , 3184 , 13.8406 , 8363 , 14.5356 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.64 , 696.5 , 3.48373 , 0.127 , 600.076 , 3 , 705 , 16.64 , 16.4 , 16.64 , 721.64 , 712.75 , 1.23192 , 30782 , 3221 , 12.0875 , 8312 , 13.9768 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.72 , 696.5 , 3.49443 , 0.132 , 600.066 , 3 , 702 , 19.72 , 17.44 , 19.4 , 721.72 , 710.542 , 1.54884 , 28464 , 3179 , 12.8747 , 8811 , 27.387 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.72 , 696.5 , 3.49443 , 0.131 , 600.084 , 3 , 702 , 19.72 , 17.44 , 19.4 , 721.72 , 712.04 , 1.34124 , 26544 , 3063 , 9.87558 , 9183 , 24.6329 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.64 , 696.5 , 3.48373 , 0.131 , 600.066 , 3 , 705 , 16.64 , 16.4 , 16.64 , 721.64 , 712.5 , 1.26656 , 29824 , 3016 , 10.1102 , 8544 , 14.2352 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.72 , 696.5 , 3.49443 , 0.132 , 600.074 , 3 , 702 , 19.72 , 17.44 , 19.4 , 721.72 , 712.667 , 1.25441 , 29942 , 2867 , 8.93945 , 9315 , 15.0745 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.64 , 696.5 , 3.48373 , 0.132 , 600.091 , 3 , 705 , 16.64 , 16.4 , 16.64 , 721.64 , 710.5 , 1.54371 , 24493 , 2779 , 9.66408 , 8452 , 22.7401 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_1.svrp , 721.72 , 696.5 , 3.49443 , 0.133 , 600.09 , 3 , 702 , 19.72 , 17.44 , 19.4 , 721.72 , 711.25 , 1.4507 , 26340 , 3180 , 11.1539 , 8610 , 24.2953 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 782.44 , 738 , 5.67967 , 0.13 , 600.084 , 3 , 755 , 27.44 , 23.76 , 25.48 , 782.44 , 760.429 , 2.81318 , 17614 , 5289 , 9.16404 , 4526 , 7.8658 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 774.28 , 738 , 4.68564 , 0.13 , 600.083 , 3 , 759 , 15.28 , 12.84 , 14.4 , 774.28 , 762.707 , 1.49472 , 22471 , 5420 , 9.81346 , 5100 , 9.25934 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 773.72 , 738 , 4.61666 , 0.13 , 600.082 , 3 , 755 , 18.72 , 15.96 , 17.6 , 773.72 , 763.385 , 1.3358 , 22123 , 5415 , 9.46471 , 5297 , 19.1425 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 773.72 , 738 , 4.61666 , 0.132 , 600.074 , 3 , 755 , 18.72 , 15.96 , 17.6 , 773.72 , 763.083 , 1.37474 , 23026 , 5488 , 10.0545 , 5443 , 20.1434 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 774.28 , 738 , 4.68564 , 0.131 , 600.059 , 3 , 759 , 15.28 , 12.84 , 14.4 , 774.28 , 761.952 , 1.59214 , 16942 , 5285 , 8.13826 , 4188 , 7.28217 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 773.72 , 738 , 4.61666 , 0.131 , 600.088 , 3 , 755 , 18.72 , 15.96 , 17.6 , 773.72 , 760.833 , 1.66555 , 17398 , 5376 , 8.88997 , 4817 , 7.77387 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 773.72 , 738 , 4.61666 , 0.131 , 600.059 , 3 , 755 , 18.72 , 15.96 , 17.6 , 773.72 , 759.833 , 1.79479 , 15536 , 4810 , 8.89067 , 3109 , 14.6802 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_2.svrp , 773.72 , 738 , 4.61666 , 0.131 , 600.062 , 3 , 755 , 18.72 , 15.96 , 17.6 , 773.72 , 762.13 , 1.49794 , 19830 , 5268 , 9.23553 , 4652 , 17.5219 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.8 , 1.0832 , 0.098 , 2.674 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 631 , 324 , 0.305785 , 103 , 0.193012 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.667 , 1.10304 , 0.105 , 1.861 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 706 , 309 , 0.281125 , 90 , 0.214216 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.8 , 1.0832 , 0.099 , 3.811 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 824 , 365 , 0.389912 , 129 , 0.500216 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.667 , 1.10304 , 0.109 , 2.159 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 697 , 320 , 0.289208 , 114 , 0.449493 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.8 , 1.0832 , 0.1 , 1.48 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 536 , 258 , 0.215562 , 112 , 0.189146 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.667 , 1.10304 , 0.106 , 6.904 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 1228 , 480 , 0.524956 , 147 , 0.449804 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.8 , 1.0832 , 0.1 , 1.516 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 489 , 272 , 0.206598 , 100 , 0.28002 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_3.svrp , 672.08 , 664.667 , 1.10304 , 0.106 , 5.716 , 3 , 664 , 8.08 , 7.36 , 7.52 , 672.08 , 672.08 , 0 , 1229 , 439 , 0.396289 , 161 , 0.726966 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 738.52 , 704.5 , 4.60651 , 0.086 , 600.06 , 3 , 725 , 13.52 , 13.16 , 13.16 , 738.52 , 732 , 0.882847 , 32885 , 4752 , 12.718 , 4287 , 10.8793 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 741.56 , 704.5 , 4.99757 , 0.085 , 600.067 , 3 , 717 , 24.56 , 19.04 , 23.56 , 741.56 , 724.32 , 2.32483 , 27439 , 3824 , 16.017 , 2255 , 9.57488 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 740.36 , 704.5 , 4.84359 , 0.088 , 600.071 , 3 , 718 , 22.36 , 22.04 , 22.04 , 740.36 , 726.242 , 1.9069 , 26753 , 3743 , 12.9368 , 2605 , 25.5491 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 740.36 , 704.5 , 4.84359 , 0.086 , 600.063 , 3 , 718 , 22.36 , 22.04 , 22.04 , 740.36 , 727.278 , 1.76701 , 29215 , 4492 , 15.2547 , 3912 , 27.5723 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 738.52 , 704.5 , 4.60651 , 0.086 , 600.056 , 3 , 725 , 13.52 , 13.16 , 13.16 , 738.52 , 729 , 1.28906 , 30538 , 4518 , 13.5936 , 3596 , 10.4585 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 743.2 , 704.5 , 5.20721 , 0.086 , 600.064 , 3 , 719 , 24.2 , 18.64 , 23.16 , 743.2 , 726.5 , 2.24704 , 25328 , 4858 , 12.9597 , 3356 , 9.29629 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 740.36 , 704.5 , 4.84359 , 0.087 , 600.056 , 3 , 718 , 22.36 , 22.04 , 22.04 , 740.36 , 727.19 , 1.77891 , 27111 , 4566 , 14.9154 , 3718 , 25.4474 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_4.svrp , 741.56 , 704.5 , 4.99757 , 0.087 , 600.081 , 3 , 717 , 24.56 , 19.04 , 23.56 , 741.56 , 726.25 , 2.06456 , 24161 , 4215 , 12.2394 , 3044 , 22.0101 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.122 , 163.644 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 9938 , 2022 , 4.24522 , 1025 , 2.63254 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.122 , 124.001 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 9355 , 1774 , 3.77389 , 1044 , 2.59324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.121 , 137.418 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 9829 , 1940 , 3.84465 , 1359 , 6.94031 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.124 , 135.733 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 9638 , 1866 , 3.99175 , 1038 , 6.54649 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.119 , 317.369 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 15205 , 3148 , 7.40601 , 1609 , 4.43351 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.121 , 209.986 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 14339 , 2710 , 6.72701 , 1697 , 4.27579 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.12 , 230.867 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 11240 , 2677 , 5.76025 , 1648 , 8.96607 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_5.svrp , 765.44 , 743 , 2.93165 , 0.121 , 218.159 , 3 , 758 , 7.44 , 7.44 , 7.44 , 765.44 , 765.44 , 0 , 11365 , 2432 , 5.75631 , 1773 , 9.27984 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.118 , 5.14 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1067 , 412 , 0.452666 , 49 , 0.226423 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.118 , 5.715 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1244 , 413 , 0.508285 , 62 , 0.258998 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.12 , 6.41 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1189 , 416 , 0.485195 , 75 , 0.748652 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.119 , 7.02 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1271 , 412 , 0.509491 , 94 , 0.76884 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.119 , 5.524 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1111 , 409 , 0.452281 , 76 , 0.241767 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.118 , 5.15 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1041 , 413 , 0.420983 , 61 , 0.219272 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.119 , 6.283 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1166 , 414 , 0.466256 , 77 , 0.697965 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_6.svrp , 700.96 , 685.333 , 2.22932 , 0.119 , 7.054 , 3 , 689 , 11.96 , 11 , 11 , 700.96 , 700.96 , 0 , 1208 , 436 , 0.496956 , 103 , 0.731191 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.124 , 600.06 , 3 , 697 , 11.12 , 10.72 , 10.72 , 708.12 , 705 , 0.440603 , 36665 , 4593 , 12.0328 , 5976 , 12.4768 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.126 , 600.089 , 3 , 697 , 11.12 , 10.72 , 10.72 , 708.12 , 703.138 , 0.703563 , 31507 , 4939 , 11.6327 , 5559 , 12.0046 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.125 , 600.058 , 3 , 697 , 11.12 , 10.72 , 10.72 , 708.12 , 704.667 , 0.487676 , 35598 , 4544 , 11.9425 , 5850 , 27.2268 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.125 , 600.055 , 3 , 697 , 11.12 , 10.72 , 10.72 , 708.12 , 704.562 , 0.502387 , 38653 , 4616 , 12.0512 , 5994 , 29.4469 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.126 , 600.079 , 3 , 697 , 11.12 , 10.72 , 10.72 , 708.12 , 705 , 0.440603 , 35752 , 4538 , 10.9105 , 6099 , 12.1321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
