Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.086 , 723.978 , 2.10763 , 2.10717 , 726.086 , 726.085 , 6.40875e-05 , 720.423 , 0.779974 , 309 , 147 , 87 , 0 , 0 , 0 , 0.042 , 1.026 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.086 , 723.978 , 2.10725 , 2.10717 , 726.086 , 726.085 , 1.17617e-05 , 720.775 , 0.731454 , 10889 , 122 , 0 , 0 , 69 , 17 , 0.053 , 10.15 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.086 , 723.978 , 2.10785 , 2.10717 , 726.086 , 726.085 , 9.38993e-05 , 721.383 , 0.647724 , 491 , 132 , 16 , 3 , 0 , 0 , 0.047 , 1.078 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.086 , 723.978 , 2.10744 , 2.10717 , 726.086 , 726.085 , 3.84266e-05 , 721.879 , 0.579354 , 6014 , 131 , 0 , 6 , 140 , 110 , 0.074 , 8.44 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41302 , 9.41302 , 681.726 , 681.726 , 0 , 678.787 , 0.431133 , 175 , 171 , 24 , 155 , 0 , 0 , 0.235 , 2.081 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41305 , 9.41302 , 681.726 , 676.24 , 0.804695 , 672.321 , 1.3796 , 65383 , 861 , 8767 , 0 , 0 , 0 , 0.064 , 600.077 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41326 , 9.41302 , 681.726 , 681.726 , 3.63782e-05 , 672.325 , 1.37905 , 1231 , 381 , 0 , 0 , 1133 , 142 , 0.066 , 3.546 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41303 , 9.41302 , 681.726 , 681.726 , 1.90692e-06 , 678.787 , 0.431135 , 293 , 185 , 25 , 4 , 0 , 0 , 0.082 , 1.108 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41322 , 9.41302 , 681.726 , 681.726 , 2.9484e-05 , 678.787 , 0.431163 , 107 , 171 , 0 , 4 , 34 , 11 , 0.083 , 0.862 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91139 , 2.91139 , 699.712 , 699.712 , 0 , 681.967 , 2.53603 , 1045 , 729 , 39 , 5007 , 0 , 0 , 0.27 , 101.346 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91188 , 2.91139 , 699.712 , 699.712 , 7.13093e-05 , 681.429 , 2.61296 , 2764 , 600 , 547 , 0 , 0 , 0 , 0.09 , 10.316 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91191 , 2.91139 , 699.712 , 699.712 , 7.46879e-05 , 681.429 , 2.61296 , 10114 , 617 , 0 , 0 , 2591 , 147 , 0.093 , 19.895 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91159 , 2.91139 , 699.712 , 699.712 , 2.87204e-05 , 681.84 , 2.5542 , 2277 , 876 , 62 , 159 , 0 , 0 , 0.113 , 15.884 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.9117 , 2.91139 , 699.712 , 699.712 , 4.55902e-05 , 681.84 , 2.55421 , 5645 , 754 , 0 , 184 , 1432 , 56 , 0.118 , 23.26 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783401 , 0.783401 , 720.599 , 720.599 , 0 , 717.731 , 0.398042 , 156 , 287 , 16 , 1360 , 0 , 0 , 0.401 , 7.55 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.78391 , 0.783401 , 720.599 , 720.599 , 7.06912e-05 , 712.734 , 1.09146 , 30728 , 658 , 6007 , 0 , 0 , 0 , 0.054 , 440.284 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783401 , 0.783401 , 720.599 , 720.599 , 0 , 713.754 , 0.949944 , 584 , 391 , 0 , 0 , 294 , 16 , 0.14 , 2.569 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783607 , 0.783401 , 720.599 , 720.599 , 2.86428e-05 , 717.664 , 0.407264 , 259 , 280 , 8 , 21 , 0 , 0 , 0.13 , 1.798 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783401 , 0.783401 , 720.599 , 720.599 , 0 , 717.664 , 0.407235 , 226 , 332 , 0 , 43 , 171 , 8 , 0.132 , 2.164 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.48994 , 2.48994 , 769.875 , 769.875 , 0 , 767.608 , 0.294406 , 63 , 127 , 10 , 68 , 0 , 0 , 0.152 , 0.822 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.49034 , 2.48994 , 769.875 , 769.875 , 5.13551e-05 , 767.166 , 0.351949 , 1177 , 248 , 85 , 0 , 0 , 0 , 0.055 , 2.263 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.49056 , 2.48994 , 769.875 , 769.875 , 8.01883e-05 , 767.166 , 0.351978 , 291 , 167 , 0 , 0 , 90 , 37 , 0.055 , 1.036 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.49004 , 2.48994 , 769.875 , 769.875 , 1.29307e-05 , 767.884 , 0.258615 , 162 , 129 , 14 , 4 , 0 , 0 , 0.075 , 0.665 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.49034 , 2.48994 , 769.875 , 769.875 , 5.15096e-05 , 769.576 , 0.0389248 , 3 , 130 , 0 , 4 , 27 , 12 , 0.077 , 0.497 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.028 , 705.969 , 11.0587 , 11.0587 , 717.028 , 717.028 , 0 , 705.233 , 1.64494 , 1673 , 348 , 213 , 2411 , 0 , 0 , 0.271 , 33.591 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.149 , 706.075 , 11.0736 , 11.0587 , 717.149 , 707.231 , 1.38294 , 699.83 , 2.41492 , 42813 , 1398 , 6698 , 0 , 0 , 0 , 0.027 , 600.073 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.028 , 705.969 , 11.0591 , 11.0587 , 717.028 , 717.028 , 5.6928e-05 , 700.465 , 2.31003 , 19465 , 1203 , 0 , 0 , 20529 , 1383 , 0.055 , 384.14 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.028 , 705.969 , 11.0587 , 11.0587 , 717.028 , 717.028 , 1.15058e-06 , 704.232 , 1.78458 , 2445 , 491 , 296 , 73 , 0 , 0 , 0.094 , 9.519 , 1
